0
99310
1077.73796766,129.2911202
0.009550366
129.2911202
129.2911202,10
129.300670566,20
129.310220932,7
129.319771298,14
129.329321664,1
129.33887203,16
129.348422396,7
129.357972762,7
129.367523128,15
129.377073494,0
129.38662386,11
129.396174226,0
129.405724592,6
129.415274958,16
129.424825324,0
129.43437569,6
129.443926056,4
129.453476422,17
129.463026788,0
129.472577154,12
129.48212752,9
129.491677886,23
129.501228252,2
129.510778618,10
129.520328984,16
129.52987935,0
129.539429716,7
129.548980082,0
129.558530448,13
129.568080814,0
129.57763118,10
129.587181546,12
129.596731912,3
129.606282278,9
129.615832644,0
129.62538301,15
129.634933376,0
129.644483742,16
129.654034108,0
129.663584474,11
129.67313484,12
129.682685206,0
129.692235572,14
129.701785938,3
129.711336304,13
129.72088667,23
129.730437036,18
129.739987402,15
129.749537768,8
129.759088134,11
129.7686385,7
129.778188866,7
129.787739232,7
129.797289598,7
129.806839964,7
129.81639033,7
129.825940696,6
129.835491062,7
129.845041428,6
129.854591794,7
129.86414216,7
129.873692526,7
129.883242892,7
129.892793258,7
129.902343624,7
129.91189399,7
129.921444356,7
129.930994722,7
129.940545088,7
129.950095454,7
129.95964582,7
129.969196186,7
129.978746552,7
129.988296918,7
129.997847284,7
130.00739765,7
130.016948016,7
130.026498382,7
130.036048748,8
130.045599114,7
130.05514948,8
130.064699846,7
130.074250212,8
130.083800578,8
130.093350944,8
130.10290131,8
130.112451676,8
130.122002042,8
130.131552408,7
130.141102774,8
130.15065314,8
130.160203506,8
130.169753872,8
130.179304238,8
130.188854604,8
130.19840497,7
130.207955336,7
130.217505702,7
130.227056068,7
130.236606434,7
130.2461568,7
130.255707166,7
130.265257532,7
130.274807898,7
130.284358264,7
130.29390863,7
130.303458996,7
130.313009362,7
130.322559728,7
130.332110094,8
130.34166046,8
130.351210826,7
130.360761192,7
130.370311558,7
130.379861924,8
130.38941229,8
130.398962656,8
130.408513022,8
130.418063388,8
130.427613754,8
130.43716412,8
130.446714486,8
130.456264852,7
130.465815218,8
130.475365584,8
130.48491595,8
130.494466316,8
130.504016682,8
130.513567048,8
130.523117414,8
130.53266778,8
130.542218146,8
130.551768512,8
130.561318878,8
130.570869244,8
130.58041961,8
130.589969976,8
130.599520342,8
130.609070708,8
130.618621074,8
130.62817144,8
130.637721806,8
130.647272172,8
130.656822538,8
130.666372904,8
130.67592327,8
130.685473636,8
130.695024002,8
130.704574368,8
130.714124734,8
130.7236751,8
130.733225466,8
130.742775832,8
130.752326198,8
130.761876564,8
130.77142693,8
130.780977296,8
130.790527662,8
130.800078028,8
130.809628394,8
130.81917876,8
130.828729126,8
130.838279492,8
130.847829858,8
130.857380224,8
130.86693059,7
130.876480956,7
130.886031322,7
130.895581688,7
130.905132054,7
130.91468242,7
130.924232786,7
130.933783152,7
130.943333518,7
130.952883884,7
130.96243425,7
130.971984616,7
130.981534982,7
130.991085348,7
131.000635714,7
131.01018608,7
131.019736446,7
131.029286812,7
131.038837178,6
131.048387544,6
131.05793791,6
131.067488276,7
131.077038642,7
131.086589008,6
131.096139374,7
131.10568974,6
131.115240106,7
131.124790472,6
131.134340838,7
131.143891204,6
131.15344157,7
131.162991936,7
131.172542302,6
131.182092668,7
131.191643034,6
131.2011934,6
131.210743766,6
131.220294132,6
131.229844498,6
131.239394864,6
131.24894523,7
131.258495596,6
131.268045962,6
131.277596328,7
131.287146694,7
131.29669706,6
131.306247426,6
131.315797792,6
131.325348158,6
131.334898524,6
131.34444889,6
131.353999256,6
131.363549622,6
131.373099988,6
131.382650354,6
131.39220072,6
131.401751086,6
131.411301452,6
131.420851818,6
131.430402184,6
131.43995255,6
131.449502916,6
131.459053282,6
131.468603648,6
131.478154014,6
131.48770438,6
131.497254746,6
131.506805112,6
131.516355478,6
131.525905844,7
131.53545621,6
131.545006576,6
131.554556942,6
131.564107308,6
131.573657674,6
131.58320804,6
131.592758406,6
131.602308772,6
131.611859138,6
131.621409504,6
131.63095987,6
131.640510236,6
131.650060602,6
131.659610968,6
131.669161334,6
131.6787117,6
131.688262066,6
131.697812432,6
131.707362798,6
131.716913164,6
131.72646353,6
131.736013896,6
131.745564262,6
131.755114628,6
131.764664994,6
131.77421536,6
131.783765726,6
131.793316092,6
131.802866458,6
131.812416824,6
131.82196719,6
131.831517556,6
131.841067922,6
131.850618288,6
131.860168654,6
131.86971902,6
131.879269386,6
131.888819752,6
131.898370118,6
131.907920484,6
131.91747085,6
131.927021216,6
131.936571582,6
131.946121948,6
131.955672314,6
131.96522268,6
131.974773046,6
131.984323412,7
131.993873778,6
132.003424144,7
132.01297451,7
132.022524876,7
132.032075242,7
132.041625608,7
132.051175974,7
132.06072634,7
132.070276706,7
132.079827072,6
132.089377438,7
132.098927804,7
132.10847817,7
132.118028536,7
132.127578902,7
132.137129268,7
132.146679634,7
132.15623,7
132.165780366,7
132.175330732,7
132.184881098,7
132.194431464,7
132.20398183,7
132.213532196,7
132.223082562,7
132.232632928,7
132.242183294,6
132.25173366,6
132.261284026,7
132.270834392,6
132.280384758,7
132.289935124,7
132.29948549,7
132.309035856,7
132.318586222,6
132.328136588,7
132.337686954,6
132.34723732,6
132.356787686,7
132.366338052,7
132.375888418,7
132.385438784,6
132.39498915,7
132.404539516,6
132.414089882,7
132.423640248,6
132.433190614,7
132.44274098,6
132.452291346,6
132.461841712,6
132.471392078,6
132.480942444,6
132.49049281,6
132.500043176,6
132.509593542,6
132.519143908,7
132.528694274,7
132.53824464,7
132.547795006,7
132.557345372,7
132.566895738,7
132.576446104,7
132.58599647,7
132.595546836,7
132.605097202,7
132.614647568,7
132.624197934,7
132.6337483,7
132.643298666,7
132.652849032,7
132.662399398,7
132.671949764,7
132.68150013,7
132.691050496,7
132.700600862,7
132.710151228,7
132.719701594,7
132.72925196,7
132.738802326,7
132.748352692,7
132.757903058,7
132.767453424,7
132.77700379,7
132.786554156,7
132.796104522,7
132.805654888,7
132.815205254,7
132.82475562,7
132.834305986,7
132.843856352,7
132.853406718,7
132.862957084,7
132.87250745,7
132.882057816,7
132.891608182,7
132.901158548,7
132.910708914,7
132.92025928,6
132.929809646,6
132.939360012,6
132.948910378,6
132.958460744,7
132.96801111,6
132.977561476,6
132.987111842,6
132.996662208,6
133.006212574,6
133.01576294,6
133.025313306,6
133.034863672,6
133.044414038,6
133.053964404,6
133.06351477,6
133.073065136,6
133.082615502,6
133.092165868,6
133.101716234,6
133.1112666,6
133.120816966,6
133.130367332,6
133.139917698,6
133.149468064,6
133.15901843,6
133.168568796,6
133.178119162,6
133.187669528,6
133.197219894,6
133.20677026,6
133.216320626,6
133.225870992,6
133.235421358,6
133.244971724,6
133.25452209,6
133.264072456,6
133.273622822,6
133.283173188,6
133.292723554,6
133.30227392,6
133.311824286,6
133.321374652,6
133.330925018,6
133.340475384,6
133.35002575,7
133.359576116,6
133.369126482,7
133.378676848,7
133.388227214,7
133.39777758,7
133.407327946,7
133.416878312,7
133.426428678,6
133.435979044,7
133.44552941,6
133.455079776,7
133.464630142,6
133.474180508,7
133.483730874,6
133.49328124,6
133.502831606,6
133.512381972,6
133.521932338,6
133.531482704,6
133.54103307,6
133.550583436,6
133.560133802,6
133.569684168,6
133.579234534,6
133.5887849,6
133.598335266,6
133.607885632,6
133.617435998,6
133.626986364,6
133.63653673,6
133.646087096,6
133.655637462,6
133.665187828,6
133.674738194,6
133.68428856,6
133.693838926,6
133.703389292,6
133.712939658,6
133.722490024,6
133.73204039,6
133.741590756,7
133.751141122,7
133.760691488,7
133.770241854,7
133.77979222,7
133.789342586,7
133.798892952,7
133.808443318,7
133.817993684,7
133.82754405,7
133.837094416,7
133.846644782,7
133.856195148,7
133.865745514,7
133.87529588,7
133.884846246,7
133.894396612,7
133.903946978,7
133.913497344,7
133.92304771,7
133.932598076,7
133.942148442,7
133.951698808,8
133.961249174,7
133.97079954,7
133.980349906,8
133.989900272,8
133.999450638,8
134.009001004,8
134.01855137,8
134.028101736,8
134.037652102,8
134.047202468,8
134.056752834,8
134.0663032,7
134.075853566,8
134.085403932,8
134.094954298,8
134.104504664,8
134.11405503,8
134.123605396,8
134.133155762,8
134.142706128,8
134.152256494,8
134.16180686,8
134.171357226,8
134.180907592,8
134.190457958,8
134.200008324,8
134.20955869,8
134.219109056,8
134.228659422,8
134.238209788,8
134.247760154,8
134.25731052,8
134.266860886,8
134.276411252,8
134.285961618,8
134.295511984,8
134.30506235,8
134.314612716,8
134.324163082,8
134.333713448,7
134.343263814,8
134.35281418,7
134.362364546,7
134.371914912,7
134.381465278,7
134.391015644,7
134.40056601,8
134.410116376,8
134.419666742,8
134.429217108,8
134.438767474,8
134.44831784,8
134.457868206,8
134.467418572,8
134.476968938,8
134.486519304,8
134.49606967,8
134.505620036,8
134.515170402,8
134.524720768,8
134.534271134,8
134.5438215,8
134.553371866,8
134.562922232,8
134.572472598,8
134.582022964,8
134.59157333,8
134.601123696,8
134.610674062,8
134.620224428,8
134.629774794,8
134.63932516,8
134.648875526,8
134.658425892,8
134.667976258,8
134.677526624,8
134.68707699,8
134.696627356,7
134.706177722,7
134.715728088,7
134.725278454,8
134.73482882,8
134.744379186,7
134.753929552,8
134.763479918,8
134.773030284,8
134.78258065,8
134.792131016,8
134.801681382,7
134.811231748,7
134.820782114,7
134.83033248,7
134.839882846,8
134.849433212,7
134.858983578,8
134.868533944,7
134.87808431,7
134.887634676,7
134.897185042,7
134.906735408,7
134.916285774,7
134.92583614,8
134.935386506,8
134.944936872,8
